"Step","longattn-seperated - grouped_lm_loss/decade_0","longattn-seperated - grouped_lm_loss/decade_0__MIN","longattn-seperated - grouped_lm_loss/decade_0__MAX","longattn-seperated - grouped_lm_loss/decade_6","longattn-seperated - grouped_lm_loss/decade_6__MIN","longattn-seperated - grouped_lm_loss/decade_6__MAX","longattn-no-muon - grouped_lm_loss/decade_0","longattn-no-muon - grouped_lm_loss/decade_0__MIN","longattn-no-muon - grouped_lm_loss/decade_0__MAX","longattn-no-muon - grouped_lm_loss/decade_6","longattn-no-muon - grouped_lm_loss/decade_6__MIN","longattn-no-muon - grouped_lm_loss/decade_6__MAX","longattn - grouped_lm_loss/decade_0","longattn - grouped_lm_loss/decade_0__MIN","longattn - grouped_lm_loss/decade_0__MAX","longattn - grouped_lm_loss/decade_6","longattn - grouped_lm_loss/decade_6__MIN","longattn - grouped_lm_loss/decade_6__MAX"
"177","1.5060413810941908","1.5060413810941908","1.5060413810941908","1.0035689771175385","1.0035689771175385","1.0035689771175385","1.5068178839153714","1.5068178839153714","1.5068178839153714","1.0450223535299301","1.0450223535299301","1.0450223535299301","1.5080817540486653","1.5080817540486653","1.5080817540486653","1.0022965967655182","1.0022965967655182","1.0022965967655182"
"178","1.8504742913775973","1.8504742913775973","1.8504742913775973","1.484973281621933","1.484973281621933","1.484973281621933","1.8501664532555475","1.8501664532555475","1.8501664532555475","1.5274644196033478","1.5274644196033478","1.5274644196033478","1.8546198474036322","1.8546198474036322","1.8546198474036322","1.483106404542923","1.483106404542923","1.483106404542923"
"179","1.7560005320443048","1.7560005320443048","1.7560005320443048","1.4818037450313568","1.4818037450313568","1.4818037450313568","1.7579445176654391","1.7579445176654391","1.7579445176654391","1.5249786674976349","1.5249786674976349","1.5249786674976349","1.7589234775967069","1.7589234775967069","1.7589234775967069","1.4798961579799652","1.4798961579799652","1.4798961579799652"
"180","1.6672462887234158","1.6672462887234158","1.6672462887234158","1.194293886423111","1.194293886423111","1.194293886423111","1.6678130626678467","1.6678130626678467","1.6678130626678467","1.252475768327713","1.252475768327713","1.252475768327713","1.6713953018188477","1.6713953018188477","1.6713953018188477","1.1911988854408264","1.1911988854408264","1.1911988854408264"
"181","1.8460670444700453","1.8460670444700453","1.8460670444700453","1.5289845168590546","1.5289845168590546","1.5289845168590546","1.8470092349582248","1.8470092349582248","1.8470092349582248","1.553222507238388","1.553222507238388","1.553222507238388","1.849316464530097","1.849316464530097","1.849316464530097","1.5304461419582367","1.5304461419582367","1.5304461419582367"
"182","1.6192440589269002","1.6192440589269002","1.6192440589269002","1.3349339067935944","1.3349339067935944","1.3349339067935944","1.6259210109710693","1.6259210109710693","1.6259210109710693","1.3731683790683746","1.3731683790683746","1.3731683790683746","1.6246940029991999","1.6246940029991999","1.6246940029991999","1.3345381617546082","1.3345381617546082","1.3345381617546082"
"183","1.9041937457190619","1.9041937457190619","1.9041937457190619","1.5430540442466736","1.5430540442466736","1.5430540442466736","1.9060430659188166","1.9060430659188166","1.9060430659188166","1.595221072435379","1.595221072435379","1.595221072435379","1.9106387827131484","1.9106387827131484","1.9106387827131484","1.543420284986496","1.543420284986496","1.543420284986496"
"184","1.8394996987448797","1.8394996987448797","1.8394996987448797","1.5467987060546875","1.5467987060546875","1.5467987060546875","1.8402309947543674","1.8402309947543674","1.8402309947543674","1.6055406033992767","1.6055406033992767","1.6055406033992767","1.846665792995029","1.846665792995029","1.846665792995029","1.5450457632541656","1.5450457632541656","1.5450457632541656"
"185","1.768319673008389","1.768319673008389","1.768319673008389","1.4089723229408264","1.4089723229408264","1.4089723229408264","1.7703342040379841","1.7703342040379841","1.7703342040379841","1.4570359587669373","1.4570359587669373","1.4570359587669373","1.7777477767732408","1.7777477767732408","1.7777477767732408","1.4063847959041595","1.4063847959041595","1.4063847959041595"
"186","2.1407105127970376","2.1407105127970376","2.1407105127970376","1.805266946554184","1.805266946554184","1.805266946554184","2.1453405883577137","2.1453405883577137","2.1453405883577137","1.8450672626495361","1.8450672626495361","1.8450672626495361","2.1488012737698026","2.1488012737698026","2.1488012737698026","1.8057890236377716","1.8057890236377716","1.8057890236377716"
"187","1.7091918653912015","1.7091918653912015","1.7091918653912015","1.1923266351222992","1.1923266351222992","1.1923266351222992","1.7119714419047039","1.7119714419047039","1.7119714419047039","1.2624119520187378","1.2624119520187378","1.2624119520187378","1.715297606256273","1.715297606256273","1.715297606256273","1.1905655264854431","1.1905655264854431","1.1905655264854431"
"188","1.819491810268826","1.819491810268826","1.819491810268826","1.410602480173111","1.410602480173111","1.410602480173111","1.8230495850245159","1.8230495850245159","1.8230495850245159","1.4505070745944977","1.4505070745944977","1.4505070745944977","1.8273294501834445","1.8273294501834445","1.8273294501834445","1.4109299778938293","1.4109299778938293","1.4109299778938293"
"189","1.9799404674106174","1.9799404674106174","1.9799404674106174","1.6551124453544617","1.6551124453544617","1.6551124453544617","1.9831974373923407","1.9831974373923407","1.9831974373923407","1.7006595134735107","1.7006595134735107","1.7006595134735107","1.985760317908393","1.985760317908393","1.985760317908393","1.6543000936508179","1.6543000936508179","1.6543000936508179"
"190","1.8943529261483087","1.8943529261483087","1.8943529261483087","1.3284285366535187","1.3284285366535187","1.3284285366535187","1.8896372980541654","1.8896372980541654","1.8896372980541654","1.4053534865379333","1.4053534865379333","1.4053534865379333","1.8982766071955364","1.8982766071955364","1.8982766071955364","1.3261094093322754","1.3261094093322754","1.3261094093322754"
"191","1.5588700241512723","1.5588700241512723","1.5588700241512723","1.2398236095905304","1.2398236095905304","1.2398236095905304","1.5584071609708998","1.5584071609708998","1.5584071609708998","1.2857184410095215","1.2857184410095215","1.2857184410095215","1.5619579950968425","1.5619579950968425","1.5619579950968425","1.2388888895511627","1.2388888895511627","1.2388888895511627"
"192","1.7782800727420383","1.7782800727420383","1.7782800727420383","1.4264039099216461","1.4264039099216461","1.4264039099216461","1.7801308102077908","1.7801308102077908","1.7801308102077908","1.4732321798801422","1.4732321798801422","1.4732321798801422","1.783512446615431","1.783512446615431","1.783512446615431","1.424841731786728","1.424841731786728","1.424841731786728"
"193","1.8921361631817288","1.8921361631817288","1.8921361631817288","1.6016222536563873","1.6016222536563873","1.6016222536563873","1.8939952585432265","1.8939952585432265","1.8939952585432265","1.6245954036712646","1.6245954036712646","1.6245954036712646","1.8958325121137831","1.8958325121137831","1.8958325121137831","1.6024530827999115","1.6024530827999115","1.6024530827999115"
"194","1.844245155652364","1.844245155652364","1.844245155652364","1.6540338099002838","1.6540338099002838","1.6540338099002838","1.8468013736936781","1.8468013736936781","1.8468013736936781","1.6852477192878723","1.6852477192878723","1.6852477192878723","1.8484446869956122","1.8484446869956122","1.8484446869956122","1.655129462480545","1.655129462480545","1.655129462480545"
"195","2.069800164964464","2.069800164964464","2.069800164964464","1.7090549767017365","1.7090549767017365","1.7090549767017365","2.0717842843797474","2.0717842843797474","2.0717842843797474","1.7674748301506042","1.7674748301506042","1.7674748301506042","2.0739150842030845","2.0739150842030845","2.0739150842030845","1.7098287343978882","1.7098287343978882","1.7098287343978882"
"196","2.0161430570814343","2.0161430570814343","2.0161430570814343","1.747140794992447","1.747140794992447","1.747140794992447","2.0210351414150662","2.0210351414150662","2.0210351414150662","1.796507865190506","1.796507865190506","1.796507865190506","2.021946430206299","2.021946430206299","2.021946430206299","1.7479979991912842","1.7479979991912842","1.7479979991912842"
"197","1.9237763351864285","1.9237763351864285","1.9237763351864285","1.5614510774612427","1.5614510774612427","1.5614510774612427","1.9286242193645902","1.9286242193645902","1.9286242193645902","1.6095080375671387","1.6095080375671387","1.6095080375671387","1.9311986499362521","1.9311986499362521","1.9311986499362521","1.5625659227371216","1.5625659227371216","1.5625659227371216"
"198","1.8108557727601793","1.8108557727601793","1.8108557727601793","1.5722957253456116","1.5722957253456116","1.5722957253456116","1.8142213688956366","1.8142213688956366","1.8142213688956366","1.6116450130939484","1.6116450130939484","1.6116450130939484","1.818623940149943","1.818623940149943","1.818623940149943","1.571536272764206","1.571536272764206","1.571536272764206"
"199","1.8365983698103163","1.8365983698103163","1.8365983698103163","1.6186218559741974","1.6186218559741974","1.6186218559741974","1.837471021546258","1.837471021546258","1.837471021546258","1.6640337407588959","1.6640337407588959","1.6640337407588959","1.8426421748267279","1.8426421748267279","1.8426421748267279","1.6205030381679535","1.6205030381679535","1.6205030381679535"
"200","1.6133123238881428","1.6133123238881428","1.6133123238881428","1.1426082253456116","1.1426082253456116","1.1426082253456116","1.614486747317844","1.614486747317844","1.614486747317844","1.182796061038971","1.182796061038971","1.182796061038971","1.622075041135152","1.622075041135152","1.622075041135152","1.138893187046051","1.138893187046051","1.138893187046051"
"201","1.5386816130744085","1.5386816130744085","1.5386816130744085","1.2575755417346954","1.2575755417346954","1.2575755417346954","1.5379091368781195","1.5379091368781195","1.5379091368781195","1.2941571772098541","1.2941571772098541","1.2941571772098541","1.5445165236790974","1.5445165236790974","1.5445165236790974","1.256498545408249","1.256498545408249","1.256498545408249"
"202","1.6624672810236614","1.6624672810236614","1.6624672810236614","1.2960605323314667","1.2960605323314667","1.2960605323314667","1.663234379556444","1.663234379556444","1.663234379556444","1.3372009098529816","1.3372009098529816","1.3372009098529816","1.6680545277065701","1.6680545277065701","1.6680545277065701","1.2979069650173187","1.2979069650173187","1.2979069650173187"
"203","1.7188746531804402","1.7188746531804402","1.7188746531804402","1.181723713874817","1.181723713874817","1.181723713874817","1.7166685660680134","1.7166685660680134","1.7166685660680134","1.2405221164226532","1.2405221164226532","1.2405221164226532","1.7214434411790636","1.7214434411790636","1.7214434411790636","1.180013656616211","1.180013656616211","1.180013656616211"
"204","1.9192163944244385","1.9192163944244385","1.9192163944244385","1.6429249942302704","1.6429249942302704","1.6429249942302704","1.9197550614674885","1.9197550614674885","1.9197550614674885","1.6896162033081055","1.6896162033081055","1.6896162033081055","1.9221362935172186","1.9221362935172186","1.9221362935172186","1.6428030133247375","1.6428030133247375","1.6428030133247375"
"205","1.8450073666042752","1.8450073666042752","1.8450073666042752","1.3392131924629211","1.3392131924629211","1.3392131924629211","1.8438284926944308","1.8438284926944308","1.8438284926944308","1.3903422951698303","1.3903422951698303","1.3903422951698303","1.8489851024415758","1.8489851024415758","1.8489851024415758","1.3429657816886902","1.3429657816886902","1.3429657816886902"
"206","1.8364930947621663","1.8364930947621663","1.8364930947621663","1.567819207906723","1.567819207906723","1.567819207906723","1.8415196736653645","1.8415196736653645","1.8415196736653645","1.589673012495041","1.589673012495041","1.589673012495041","1.8412447108162775","1.8412447108162775","1.8412447108162775","1.568765103816986","1.568765103816986","1.568765103816986"
"207","1.7194550964567397","1.7194550964567397","1.7194550964567397","1.3090581893920898","1.3090581893920898","1.3090581893920898","1.7208213011423747","1.7208213011423747","1.7208213011423747","1.3494479954242706","1.3494479954242706","1.3494479954242706","1.725946717792087","1.725946717792087","1.725946717792087","1.307599425315857","1.307599425315857","1.307599425315857"
"208","1.665431261062622","1.665431261062622","1.665431261062622","1.3017713129520416","1.3017713129520416","1.3017713129520416","1.6662203073501587","1.6662203073501587","1.6662203073501587","1.367757111787796","1.367757111787796","1.367757111787796","1.6723296377393935","1.6723296377393935","1.6723296377393935","1.3000178337097168","1.3000178337097168","1.3000178337097168"
"209","1.9314457840389676","1.9314457840389676","1.9314457840389676","1.5417549014091492","1.5417549014091492","1.5417549014091492","1.9363442129558988","1.9363442129558988","1.9363442129558988","1.575794130563736","1.575794130563736","1.575794130563736","1.9391802549362183","1.9391802549362183","1.9391802549362183","1.5420661270618439","1.5420661270618439","1.5420661270618439"
"210","2.032248298327128","2.032248298327128","2.032248298327128","1.5613272488117218","1.5613272488117218","1.5613272488117218","2.0362527105543347","2.0362527105543347","2.0362527105543347","1.6002775132656097","1.6002775132656097","1.6002775132656097","2.039600690205892","2.039600690205892","2.039600690205892","1.5618642270565033","1.5618642270565033","1.5618642270565033"
"211","1.749686386850145","1.749686386850145","1.749686386850145","1.4401609301567078","1.4401609301567078","1.4401609301567078","1.752211782667372","1.752211782667372","1.752211782667372","1.4711710512638092","1.4711710512638092","1.4711710512638092","1.754230300585429","1.754230300585429","1.754230300585429","1.4394608438014984","1.4394608438014984","1.4394608438014984"
"212","1.5700528621673584","1.5700528621673584","1.5700528621673584","1.1478377282619476","1.1478377282619476","1.1478377282619476","1.5708049535751343","1.5708049535751343","1.5708049535751343","1.2000560760498047","1.2000560760498047","1.2000560760498047","1.5738579564624362","1.5738579564624362","1.5738579564624362","1.145641028881073","1.145641028881073","1.145641028881073"
"213","1.8380407492319744","1.8380407492319744","1.8380407492319744","1.402451366186142","1.402451366186142","1.402451366186142","1.8405904372533162","1.8405904372533162","1.8405904372533162","1.46585813164711","1.46585813164711","1.46585813164711","1.8418240547180176","1.8418240547180176","1.8418240547180176","1.403800517320633","1.403800517320633","1.403800517320633"
"214","1.986651645766364","1.986651645766364","1.986651645766364","1.494908720254898","1.494908720254898","1.494908720254898","1.9875264697604709","1.9875264697604709","1.9875264697604709","1.5709416568279266","1.5709416568279266","1.5709416568279266","1.9930607477823894","1.9930607477823894","1.9930607477823894","1.49273082613945","1.49273082613945","1.49273082613945"
"215","2.028062833680047","2.028062833680047","2.028062833680047","1.760619878768921","1.760619878768921","1.760619878768921","2.02632913324568","2.02632913324568","2.02632913324568","1.7974668741226196","1.7974668741226196","1.7974668741226196","2.033358189794752","2.033358189794752","2.033358189794752","1.7609566748142242","1.7609566748142242","1.7609566748142242"
"216","1.6230573786629572","1.6230573786629572","1.6230573786629572","1.2798289954662323","1.2798289954662323","1.2798289954662323","1.6185363663567438","1.6185363663567438","1.6185363663567438","1.3522768020629883","1.3522768020629883","1.3522768020629883","1.6284526454077826","1.6284526454077826","1.6284526454077826","1.2779847979545593","1.2779847979545593","1.2779847979545593"
"217","1.8002753257751465","1.8002753257751465","1.8002753257751465","1.3552325963974","1.3552325963974","1.3552325963974","1.7986007399029202","1.7986007399029202","1.7986007399029202","1.3964543044567108","1.3964543044567108","1.3964543044567108","1.8030655516518488","1.8030655516518488","1.8030655516518488","1.3535107374191284","1.3535107374191284","1.3535107374191284"
"218","1.681203113661872","1.681203113661872","1.681203113661872","1.373085081577301","1.373085081577301","1.373085081577301","1.6792783737182617","1.6792783737182617","1.6792783737182617","1.4504677951335907","1.4504677951335907","1.4504677951335907","1.6860737933052912","1.6860737933052912","1.6860737933052912","1.371013581752777","1.371013581752777","1.371013581752777"
"219","2.0480454100502863","2.0480454100502863","2.0480454100502863","1.889644742012024","1.889644742012024","1.889644742012024","2.051107737753126","2.051107737753126","2.051107737753126","1.9124774038791656","1.9124774038791656","1.9124774038791656","2.0524527761671276","2.0524527761671276","2.0524527761671276","1.8923670947551727","1.8923670947551727","1.8923670947551727"
"220","1.5213281446033053","1.5213281446033053","1.5213281446033053","1.1801709830760956","1.1801709830760956","1.1801709830760956","1.520530687438117","1.520530687438117","1.520530687438117","1.231725037097931","1.231725037097931","1.231725037097931","1.5220801830291748","1.5220801830291748","1.5220801830291748","1.1799080967903137","1.1799080967903137","1.1799080967903137"
"221","1.681697792477078","1.681697792477078","1.681697792477078","1.3227666914463043","1.3227666914463043","1.3227666914463043","1.682286024093628","1.682286024093628","1.682286024093628","1.3670560121536255","1.3670560121536255","1.3670560121536255","1.6868089305029974","1.6868089305029974","1.6868089305029974","1.3204113245010376","1.3204113245010376","1.3204113245010376"
"222","1.9607835875617132","1.9607835875617132","1.9607835875617132","1.6060407161712646","1.6060407161712646","1.6060407161712646","1.9652103450563219","1.9652103450563219","1.9652103450563219","1.636434555053711","1.636434555053711","1.636434555053711","1.966627213690016","1.966627213690016","1.966627213690016","1.604843020439148","1.604843020439148","1.604843020439148"
"223","1.9016605218251545","1.9016605218251545","1.9016605218251545","1.548865020275116","1.548865020275116","1.548865020275116","1.9002664619021945","1.9002664619021945","1.9002664619021945","1.6092870235443115","1.6092870235443115","1.6092870235443115","1.9074101315604315","1.9074101315604315","1.9074101315604315","1.5471725463867188","1.5471725463867188","1.5471725463867188"
"224","1.8654147916369967","1.8654147916369967","1.8654147916369967","1.427318513393402","1.427318513393402","1.427318513393402","1.8698177867465549","1.8698177867465549","1.8698177867465549","1.4985630810260773","1.4985630810260773","1.4985630810260773","1.8750593264897664","1.8750593264897664","1.8750593264897664","1.4251700341701508","1.4251700341701508","1.4251700341701508"
"225","1.8224695126215618","1.8224695126215618","1.8224695126215618","1.5456882119178772","1.5456882119178772","1.5456882119178772","1.8279599216249254","1.8279599216249254","1.8279599216249254","1.568897545337677","1.568897545337677","1.568897545337677","1.8311585585276287","1.8311585585276287","1.8311585585276287","1.5473257005214691","1.5473257005214691","1.5473257005214691"
"226","1.7514960765838623","1.7514960765838623","1.7514960765838623","1.4816067516803741","1.4816067516803741","1.4816067516803741","1.7539037201139662","1.7539037201139662","1.7539037201139662","1.5260929763317108","1.5260929763317108","1.5260929763317108","1.7608144018385146","1.7608144018385146","1.7608144018385146","1.4825875759124756","1.4825875759124756","1.4825875759124756"
"227","1.9180238644282024","1.9180238644282024","1.9180238644282024","1.4624170064926147","1.4624170064926147","1.4624170064926147","1.9211110671361287","1.9211110671361287","1.9211110671361287","1.499034970998764","1.499034970998764","1.499034970998764","1.9239254924986098","1.9239254924986098","1.9239254924986098","1.4638156294822693","1.4638156294822693","1.4638156294822693"
"228","1.3912308348549738","1.3912308348549738","1.3912308348549738","1.0202617347240448","1.0202617347240448","1.0202617347240448","1.3894646300209894","1.3894646300209894","1.3894646300209894","1.0697884857654572","1.0697884857654572","1.0697884857654572","1.3904882934358385","1.3904882934358385","1.3904882934358385","1.0191837400197983","1.0191837400197983","1.0191837400197983"
"229","2.175043953789605","2.175043953789605","2.175043953789605","1.6691405475139618","1.6691405475139618","1.6691405475139618","2.1738025612301297","2.1738025612301297","2.1738025612301297","1.734735757112503","1.734735757112503","1.734735757112503","2.1780756844414606","2.1780756844414606","2.1780756844414606","1.6694383919239044","1.6694383919239044","1.6694383919239044"
"230","1.7370162804921467","1.7370162804921467","1.7370162804921467","1.320150226354599","1.320150226354599","1.320150226354599","1.738420433468289","1.738420433468289","1.738420433468289","1.3713195621967316","1.3713195621967316","1.3713195621967316","1.7399353451199002","1.7399353451199002","1.7399353451199002","1.3188209533691406","1.3188209533691406","1.3188209533691406"
"231","1.864548232820299","1.864548232820299","1.864548232820299","1.490074098110199","1.490074098110199","1.490074098110199","1.8673287100262113","1.8673287100262113","1.8673287100262113","1.5401701033115387","1.5401701033115387","1.5401701033115387","1.8718431525760226","1.8718431525760226","1.8718431525760226","1.489432543516159","1.489432543516159","1.489432543516159"
"232","1.844339821073744","1.844339821073744","1.844339821073744","1.5044017136096954","1.5044017136096954","1.5044017136096954","1.8473626507653131","1.8473626507653131","1.8473626507653131","1.5354154706001282","1.5354154706001282","1.5354154706001282","1.851229853100247","1.851229853100247","1.851229853100247","1.50448477268219","1.50448477268219","1.50448477268219"
"233","1.8397636810938518","1.8397636810938518","1.8397636810938518","1.5208216309547424","1.5208216309547424","1.5208216309547424","1.843171689245436","1.843171689245436","1.843171689245436","1.5683909058570862","1.5683909058570862","1.5683909058570862","1.8458171023262873","1.8458171023262873","1.8458171023262873","1.5188188254833221","1.5188188254833221","1.5188188254833221"
"234","1.8895862367418077","1.8895862367418077","1.8895862367418077","1.5577412843704224","1.5577412843704224","1.5577412843704224","1.8905032608244154","1.8905032608244154","1.8905032608244154","1.633987694978714","1.633987694978714","1.633987694978714","1.8988223208321466","1.8988223208321466","1.8988223208321466","1.5554428100585938","1.5554428100585938","1.5554428100585938"
"235","1.6485270924038358","1.6485270924038358","1.6485270924038358","1.3954709768295288","1.3954709768295288","1.3954709768295288","1.6503843069076538","1.6503843069076538","1.6503843069076538","1.4279586970806122","1.4279586970806122","1.4279586970806122","1.649021824200948","1.649021824200948","1.649021824200948","1.3921971917152405","1.3921971917152405","1.3921971917152405"
"236","1.7137210501564875","1.7137210501564875","1.7137210501564875","1.4978353679180145","1.4978353679180145","1.4978353679180145","1.7186940511067708","1.7186940511067708","1.7186940511067708","1.5326586961746216","1.5326586961746216","1.5326586961746216","1.7186213334401448","1.7186213334401448","1.7186213334401448","1.4975159764289856","1.4975159764289856","1.4975159764289856"
"237","1.9224177996317546","1.9224177996317546","1.9224177996317546","1.6100031733512878","1.6100031733512878","1.6100031733512878","1.9246967633565266","1.9246967633565266","1.9246967633565266","1.6547016203403473","1.6547016203403473","1.6547016203403473","1.9278865655263264","1.9278865655263264","1.9278865655263264","1.6102652251720428","1.6102652251720428","1.6102652251720428"
"238","1.7408849663204617","1.7408849663204617","1.7408849663204617","1.2335594296455383","1.2335594296455383","1.2335594296455383","1.740978029039171","1.740978029039171","1.740978029039171","1.2742883563041687","1.2742883563041687","1.2742883563041687","1.7458271582921345","1.7458271582921345","1.7458271582921345","1.2321214079856873","1.2321214079856873","1.2321214079856873"
"239","1.754989677005344","1.754989677005344","1.754989677005344","1.2326690554618835","1.2326690554618835","1.2326690554618835","1.7557562854554918","1.7557562854554918","1.7557562854554918","1.294032871723175","1.294032871723175","1.294032871723175","1.7589356766806707","1.7589356766806707","1.7589356766806707","1.2280974090099335","1.2280974090099335","1.2280974090099335"
"240","1.7079884608586628","1.7079884608586628","1.7079884608586628","1.5419460833072662","1.5419460833072662","1.5419460833072662","1.7119532823562622","1.7119532823562622","1.7119532823562622","1.5616317093372345","1.5616317093372345","1.5616317093372345","1.7092230717341106","1.7092230717341106","1.7092230717341106","1.5418933928012848","1.5418933928012848","1.5418933928012848"
"241","1.7444628079732258","1.7444628079732258","1.7444628079732258","1.4906817972660065","1.4906817972660065","1.4906817972660065","1.746415999200609","1.746415999200609","1.746415999200609","1.5314692854881287","1.5314692854881287","1.5314692854881287","1.7501003344853718","1.7501003344853718","1.7501003344853718","1.4900025427341461","1.4900025427341461","1.4900025427341461"
"242","1.8352486954794989","1.8352486954794989","1.8352486954794989","1.3885264992713928","1.3885264992713928","1.3885264992713928","1.837326102786594","1.837326102786594","1.837326102786594","1.4415546655654907","1.4415546655654907","1.4415546655654907","1.8420167764027913","1.8420167764027913","1.8420167764027913","1.3851907551288605","1.3851907551288605","1.3851907551288605"
"243","1.933486156993442","1.933486156993442","1.933486156993442","1.5087458491325378","1.5087458491325378","1.5087458491325378","1.9338462087843153","1.9338462087843153","1.9338462087843153","1.54828280210495","1.54828280210495","1.54828280210495","1.9404516220092773","1.9404516220092773","1.9404516220092773","1.507514327764511","1.507514327764511","1.507514327764511"
"244","1.8390927182303534","1.8390927182303534","1.8390927182303534","1.4527744054794312","1.4527744054794312","1.4527744054794312","1.8423599931928847","1.8423599931928847","1.8423599931928847","1.4961825609207153","1.4961825609207153","1.4961825609207153","1.848417666223314","1.848417666223314","1.848417666223314","1.4525012969970703","1.4525012969970703","1.4525012969970703"
"245","1.8643809027141995","1.8643809027141995","1.8643809027141995","1.537279635667801","1.537279635667801","1.537279635667801","1.8661701811684503","1.8661701811684503","1.8661701811684503","1.5830712020397186","1.5830712020397186","1.5830712020397186","1.8702177206675212","1.8702177206675212","1.8702177206675212","1.5359790325164795","1.5359790325164795","1.5359790325164795"
"246","1.559395392735799","1.559395392735799","1.559395392735799","1.2533483505249023","1.2533483505249023","1.2533483505249023","1.5577966107262506","1.5577966107262506","1.5577966107262506","1.2860912084579468","1.2860912084579468","1.2860912084579468","1.559699985716078","1.559699985716078","1.559699985716078","1.2502861022949219","1.2502861022949219","1.2502861022949219"
"247","1.4533974064721003","1.4533974064721003","1.4533974064721003","1.1545352637767792","1.1545352637767792","1.1545352637767792","1.4539050261179607","1.4539050261179607","1.4539050261179607","1.1979574859142303","1.1979574859142303","1.1979574859142303","1.4541406763924494","1.4541406763924494","1.4541406763924494","1.1529014706611633","1.1529014706611633","1.1529014706611633"
"248","1.5650778081681993","1.5650778081681993","1.5650778081681993","1.2236047685146332","1.2236047685146332","1.2236047685146332","1.5663801961474948","1.5663801961474948","1.5663801961474948","1.2966429889202118","1.2966429889202118","1.2966429889202118","1.568101127942403","1.568101127942403","1.568101127942403","1.2191549837589264","1.2191549837589264","1.2191549837589264"
"249","1.722688873608907","1.722688873608907","1.722688873608907","1.6367550194263458","1.6367550194263458","1.6367550194263458","1.7251689169141982","1.7251689169141982","1.7251689169141982","1.6618852317333221","1.6618852317333221","1.6618852317333221","1.730039914449056","1.730039914449056","1.730039914449056","1.6376466751098633","1.6376466751098633","1.6376466751098633"
"250","1.9492437309688992","1.9492437309688992","1.9492437309688992","1.7255102097988129","1.7255102097988129","1.7255102097988129","1.9530176719029744","1.9530176719029744","1.9530176719029744","1.768688142299652","1.768688142299652","1.768688142299652","1.9569453133477106","1.9569453133477106","1.9569453133477106","1.7256101667881012","1.7256101667881012","1.7256101667881012"
"251","1.810350603527493","1.810350603527493","1.810350603527493","1.5105930864810944","1.5105930864810944","1.5105930864810944","1.8157053391138713","1.8157053391138713","1.8157053391138713","1.535087376832962","1.535087376832962","1.535087376832962","1.8140275610817804","1.8140275610817804","1.8140275610817804","1.5089755654335022","1.5089755654335022","1.5089755654335022"
"252","1.584866139623854","1.584866139623854","1.584866139623854","1.3418853282928467","1.3418853282928467","1.3418853282928467","1.587277889251709","1.587277889251709","1.587277889251709","1.3680997490882874","1.3680997490882874","1.3680997490882874","1.5876815716425579","1.5876815716425579","1.5876815716425579","1.340565949678421","1.340565949678421","1.340565949678421"
"253","1.882297886742486","1.882297886742486","1.882297886742486","1.4367144405841827","1.4367144405841827","1.4367144405841827","1.884840687115987","1.884840687115987","1.884840687115987","1.4825542569160461","1.4825542569160461","1.4825542569160461","1.888868464363946","1.888868464363946","1.888868464363946","1.4340673387050629","1.4340673387050629","1.4340673387050629"
"254","1.876041293144226","1.876041293144226","1.876041293144226","1.5568864941596985","1.5568864941596985","1.5568864941596985","1.8784259690178766","1.8784259690178766","1.8784259690178766","1.5938845574855804","1.5938845574855804","1.5938845574855804","1.8809110588497586","1.8809110588497586","1.8809110588497586","1.5541166365146637","1.5541166365146637","1.5541166365146637"
"255","1.866330968009101","1.866330968009101","1.866330968009101","1.558495581150055","1.558495581150055","1.558495581150055","1.8713478644688923","1.8713478644688923","1.8713478644688923","1.5868725180625916","1.5868725180625916","1.5868725180625916","1.8726464907328289","1.8726464907328289","1.8726464907328289","1.5609686970710754","1.5609686970710754","1.5609686970710754"
"256","1.7054617802302043","1.7054617802302043","1.7054617802302043","1.265201210975647","1.265201210975647","1.265201210975647","1.7064720922046237","1.7064720922046237","1.7064720922046237","1.3197117149829865","1.3197117149829865","1.3197117149829865","1.7088900142245822","1.7088900142245822","1.7088900142245822","1.2620086073875427","1.2620086073875427","1.2620086073875427"
"257","1.764891054895189","1.764891054895189","1.764891054895189","1.3110427856445312","1.3110427856445312","1.3110427856445312","1.7664779292212591","1.7664779292212591","1.7664779292212591","1.3746092915534973","1.3746092915534973","1.3746092915534973","1.7679491837819417","1.7679491837819417","1.7679491837819417","1.3106373846530914","1.3106373846530914","1.3106373846530914"
"258","1.751411451233758","1.751411451233758","1.751411451233758","1.3495329320430756","1.3495329320430756","1.3495329320430756","1.7538739840189617","1.7538739840189617","1.7538739840189617","1.3922907412052155","1.3922907412052155","1.3922907412052155","1.7573297288682725","1.7573297288682725","1.7573297288682725","1.3499828577041626","1.3499828577041626","1.3499828577041626"
"259","1.7986622386508517","1.7986622386508517","1.7986622386508517","1.4287662208080292","1.4287662208080292","1.4287662208080292","1.7997947533925374","1.7997947533925374","1.7997947533925374","1.471092849969864","1.471092849969864","1.471092849969864","1.8022918568717108","1.8022918568717108","1.8022918568717108","1.4282009899616241","1.4282009899616241","1.4282009899616241"
